gene_id	transcript_id(s)	length	expected_count	FPKM
AT1G01340	AT1G01340.1,AT1G01340.2	2474.61	115.00	4.21
AT1G01350	AT1G01350.1	1434.00	219.17	14.01
AT1G01355	AT1G01355.1,AT1G01355.2,AT1G01355.3	772.34	16.00	1.94
AT1G01360	AT1G01360.1	1179.00	225.00	17.59
AT1G01370	AT1G01370.1,AT1G01370.2,AT1G01370.3,AT1G01370.4	1121.49	101.00	8.31
AT1G01380	AT1G01380.1,AT1G01380.2,AT1G01380.3	557.00	2.00	0.34
AT1G01390	AT1G01390.1,AT1G01390.2	1789.00	41.00	2.09
AT1G01400	AT1G01400.1	1145.00	6.00	0.48
AT1G01420	AT1G01420.1,AT1G01420.2	1664.23	79.00	4.33
AT1G01430	AT1G01430.1	2134.00	521.00	22.18
AT1G01440	AT1G01440.1	2830.00	300.00	9.59
AT1G01450	AT1G01450.1	1413.00	119.00	7.72
AT1G01453	AT1G01453.1,AT1G01453.2	1225.00	4.00	0.30
AT1G01470	AT1G01470.1	1348.00	1809.00	123.18
AT1G01480	AT1G01480.1,AT1G01480.2	1735.00	8.00	0.42
AT1G01490	AT1G01490.1,AT1G01490.2,AT1G01490.3,AT1G01490.4	1579.91	1087.00	62.90
AT1G01500	AT1G01500.1	1773.00	264.00	13.58
AT1G01510	AT1G01510.1	2637.00	477.00	16.38
AT1G01520	AT1G01520.1,AT1G01520.2,AT1G01520.3,AT1G01520.4,AT1G01520.5	1349.00	4.00	0.27
AT1G01530	AT1G01530.1	758.00	2.00	0.25
AT1G01540	AT1G01540.1,AT1G01540.2	1964.63	1082.00	50.11
AT1G01550	AT1G01550.1,AT1G01550.2	1579.50	1586.00	91.79
AT1G01560	AT1G01560.1,AT1G01560.2,AT1G01560.3,AT1G01560.4	1602.87	102.00	5.82
AT1G01570	AT1G01570.1,AT1G01570.2	1623.73	17.00	0.96
AT1G01580	AT1G01580.1,AT1G01580.2	2635.00	14.00	0.48
AT1G01590	AT1G01590.1	2624.00	15.00	0.52
AT1G01600	AT1G01600.1	2323.00	109.00	4.26
AT1G01610	AT1G01610.1	1916.00	268.00	12.73
AT1G01620	AT1G01620.1,AT1G01620.2	1323.55	4332.85	300.64
AT1G01630	AT1G01630.1	1479.00	426.00	26.37
AT1G01640	AT1G01640.1,AT1G01640.2	1126.00	146.00	11.97
AT1G01650	AT1G01650.1,AT1G01650.2,AT1G01650.3,AT1G01650.4	2230.54	809.00	32.93
AT1G01660	AT1G01660.1,AT1G01660.2	1764.60	30.00	1.55
AT1G01670	AT1G01670.1,AT1G01670.2,AT1G01670.3	1431.23	41.00	2.63
AT1G01680	AT1G01680.1	1187.00	12.00	0.93
AT1G01690	AT1G01690.1,AT1G01690.2,AT1G01690.3	1742.39	72.00	3.77
AT1G01695	AT1G01695.1	1658.00	8.00	0.44
AT1G01700	AT1G01700.1,AT1G01700.2,AT1G01700.3,AT1G01700.4,AT1G01700.5	1723.86	72.00	3.81
AT1G01710	AT1G01710.1	1701.00	491.00	26.34
AT1G01715	AT1G01715.1,AT1G01715.2	715.80	37.00	4.86
AT1G01720	AT1G01720.1	1653.00	426.00	23.53
AT1G01725	AT1G01725.1	537.00	149.00	26.59
AT1G01730	AT1G01730.1	1197.00	455.00	35.01
AT1G01740	AT1G01740.1,AT1G01740.2,AT1G01740.3,AT1G01740.4,AT1G01740.5	1951.58	60.00	2.80
AT1G01750	AT1G01750.1,AT1G01750.2	856.92	18.00	1.96
AT1G01760	AT1G01760.1,AT1G01760.2,AT1G01760.3,AT1G01760.4	1331.14	38.00	2.62
AT1G01770	AT1G01770.1	2377.00	356.00	13.58
AT1G01780	AT1G01780.1	939.00	278.00	27.51
AT1G01790	AT1G01790.1,AT1G01790.2	4246.63	970.95	20.60
AT1G01800	AT1G01800.1,AT1G01800.2	1120.46	579.00	47.70
AT1G01810	AT1G01810.1	653.00	9.98	1.45
AT1G01820	AT1G01820.1	1262.00	1214.00	88.47
AT1G01830	AT1G01830.1,AT1G01830.2,AT1G01830.3	2297.28	456.00	18.01
AT1G01840	AT1G01840.1	822.00	58.00	6.59
AT1G01860	AT1G01860.1,AT1G01860.2,AT1G01860.3,AT1G01860.4,AT1G01860.5	1343.15	157.00	10.73
AT1G01880	AT1G01880.1,AT1G01880.2,AT1G01880.3,AT1G01880.4	1857.16	27.00	1.32
AT1G01900	AT1G01900.1	2607.00	67.00	2.33
AT1G01910	AT1G01910.1,AT1G01910.2,AT1G01910.3,AT1G01910.4,AT1G01910.5	1380.83	459.00	30.49
AT1G01920	AT1G01920.1,AT1G01920.2,AT1G01920.3,AT1G01920.4,AT1G01920.5	1929.37	296.00	13.97
AT1G01930	AT1G01930.1	2101.00	149.00	6.45
AT1G01940	AT1G01940.1	877.00	265.00	28.16
AT1G01950	AT1G01950.1,AT1G01950.2,AT1G01950.3,AT1G01950.4	2935.59	248.00	7.64
AT1G01960	AT1G01960.1	5825.00	1353.00	20.87
AT1G01970	AT1G01970.1	1710.00	250.00	13.34
AT1G01990	AT1G01990.1	1483.00	543.00	33.52
AT1G02000	AT1G02000.1	2088.00	120.00	5.22
AT1G02010	AT1G02010.1,AT1G02010.2,AT1G02010.3,AT1G02010.4,AT1G02010.5,AT1G02010.6	2242.08	163.00	6.60
AT1G02020	AT1G02020.1,AT1G02020.2,AT1G02020.3	2341.81	265.00	10.27
AT1G02030	AT1G02030.1	2135.00	8.00	0.34
AT1G02050	AT1G02050.1	1540.00	267.00	15.86
AT1G02060	AT1G02060.1	2225.00	77.00	3.14
AT1G02065	AT1G02065.1,AT1G02065.2	1802.30	301.94	15.27
AT1G02067	AT1G02067.1	222.00	42.00	20.22
AT1G02070	AT1G02070.1	789.00	34.00	4.04
AT1G02080	AT1G02080.1,AT1G02080.2,AT1G02080.3	7468.74	1859.00	22.34
AT1G02090	AT1G02090.1,AT1G02090.2,AT1G02090.3	1285.65	364.00	26.02
AT1G02100	AT1G02100.1,AT1G02100.2,AT1G02100.3	1374.78	575.00	38.37
AT1G02110	AT1G02110.1	2314.00	490.00	19.21
AT1G02120	AT1G02120.1,AT1G02120.2,AT1G02120.3	2179.22	1244.00	51.85
AT1G02130	AT1G02130.1	1110.00	694.00	57.73
AT1G02140	AT1G02140.1	875.00	1091.00	116.20
AT1G02145	AT1G02145.1,AT1G02145.2,AT1G02145.3,AT1G02145.4	1674.28	274.00	14.94
AT1G02150	AT1G02150.1	1979.00	1364.00	62.71
AT1G02160	AT1G02160.1,AT1G02160.2	530.96	224.00	40.46
AT1G02170	AT1G02170.1	1451.00	586.00	37.00
AT1G02180	AT1G02180.1	922.00	83.00	8.37
AT1G02190	AT1G02190.1,AT1G02190.2	2195.00	184.99	7.65
AT1G02205	AT1G02205.1,AT1G02205.2,AT1G02205.3,AT1G02205.4,AT1G02205.5	2237.98	980.00	39.75
AT1G02220	AT1G02220.1	1590.00	19.00	1.09
AT1G02230	AT1G02230.1	1436.00	1.00	0.06
AT1G02260	AT1G02260.1,AT1G02260.2	2506.10	376.00	13.60
AT1G02270	AT1G02270.1,AT1G02270.2	1738.85	341.00	17.89
AT1G02280	AT1G02280.1,AT1G02280.2	1200.74	635.00	48.71
AT1G02290	AT1G02290.1	1767.00	221.00	11.40
AT1G02300	AT1G02300.1	1464.00	493.98	30.90
AT1G02305	AT1G02305.1	1407.00	1671.02	108.89
AT1G02310	AT1G02310.1,AT1G02310.2	1390.00	9.00	0.59
AT1G02330	AT1G02330.1	1193.00	178.00	13.75
AT1G02335	AT1G02335.1	990.00	9.00	0.84
AT1G02340	AT1G02340.1,AT1G02340.2	1391.00	43.00	2.84
AT1G02350	AT1G02350.1	423.00	23.00	5.31
AT1G02360	AT1G02360.1,AT1G02360.2,AT1G02360.3	1118.00	14.00	1.16
AT1G02370	AT1G02370.1	1986.00	130.00	5.96
AT1G02380	AT1G02380.1	1317.00	64.00	4.46
AT1G02390	AT1G02390.1	2074.00	97.00	4.25
AT1G02400	AT1G02400.1,AT1G02400.2	1414.00	30.00	1.94
AT1G02405	AT1G02405.1	754.00	5.00	0.62
AT1G02410	AT1G02410.1,AT1G02410.2,AT1G02410.3	1278.00	218.00	15.68
AT1G02420	AT1G02420.1	1520.00	27.00	1.63
AT1G02430	AT1G02430.1,AT1G02430.2	968.00	33.49	3.21
AT1G02440	AT1G02440.1,AT1G02440.2	649.00	2.51	0.37
AT1G02450	AT1G02450.1	623.00	27.00	4.11
AT1G02460	AT1G02460.1	2079.00	41.00	1.79
AT1G02470	AT1G02470.1,AT1G02470.2	814.63	113.00	12.97
AT1G02475	AT1G02475.1	1091.00	660.00	55.89
AT1G02490	AT1G02490.1	298.00	4.00	1.37
AT1G02500	AT1G02500.1,AT1G02500.2	1550.03	7285.00	429.84
AT1G02510	AT1G02510.1	1086.00	3.00	0.26
AT1G02520	AT1G02520.1,AT1G02520.2,AT1G02520.3	4052.00	10.01	0.22
AT1G02530	AT1G02530.1,AT1G02530.2	4114.00	9.99	0.22
AT1G02560	AT1G02560.1	1479.00	5180.00	320.69
AT1G02580	AT1G02580.1,AT1G02580.2	2341.00	1.00	0.04
AT1G02610	AT1G02610.1,AT1G02610.2,AT1G02610.3	1046.44	325.00	28.74
AT1G02620	AT1G02620.1	1383.00	27.00	1.79
AT1G02630	AT1G02630.1,AT1G02630.2	1783.00	19.00	0.97
AT1G02640	AT1G02640.1	2773.00	242.00	7.90
AT1G02650	AT1G02650.1,AT1G02650.2	1824.00	1.00	0.05
AT1G02660	AT1G02660.1	2842.00	533.00	16.97
AT1G02670	AT1G02670.1,AT1G02670.2,AT1G02670.3,AT1G02670.4,AT1G02670.5,AT1G02670.6,AT1G02670.7	2235.76	24.00	0.97
AT1G02680	AT1G02680.1	907.00	262.00	26.88
AT1G02690	AT1G02690.1,AT1G02690.2	2001.80	159.00	7.22
AT1G02700	AT1G02700.1	1356.00	25.00	1.69
AT1G02705	AT1G02705.1	426.00	74.00	16.97
AT1G02710	AT1G02710.1	291.00	19.00	6.67
AT1G02720	AT1G02720.1,AT1G02720.2	1967.53	143.21	6.62
AT1G02730	AT1G02730.1	3925.00	718.00	16.49
AT1G02740	AT1G02740.1	1566.00	106.00	6.19
AT1G02750	AT1G02750.1,AT1G02750.2	1071.54	153.00	13.20
AT1G02770	AT1G02770.1	1233.00	11.00	0.82
AT1G02780	AT1G02780.1	1109.00	5696.00	474.29
AT1G02800	AT1G02800.1	1823.00	308.00	15.40
AT1G02810	AT1G02810.1	2132.00	14.00	0.60
AT1G02813	AT1G02813.1	652.00	19.00	2.76
AT1G02816	AT1G02816.1	1602.00	143.00	8.16
AT1G02820	AT1G02820.1	816.00	2.00	0.23
AT1G02840	AT1G02840.1,AT1G02840.2,AT1G02840.3,AT1G02840.4,AT1G02840.5	1512.25	1162.00	70.32
AT1G02850	AT1G02850.1,AT1G02850.2,AT1G02850.3,AT1G02850.4,AT1G02850.5	1918.59	590.00	28.00
AT1G02860	AT1G02860.1,AT1G02860.2,AT1G02860.3	1511.00	121.00	7.33
AT1G02870	AT1G02870.1	847.00	349.00	38.45
AT1G02880	AT1G02880.1,AT1G02880.2,AT1G02880.3,AT1G02880.4,AT1G02880.5,AT1G02880.6	1200.58	323.42	24.81
AT1G02890	AT1G02890.1,AT1G02890.2	4233.00	705.00	15.00
AT1G02900	AT1G02900.1	854.00	30.00	3.28
AT1G02910	AT1G02910.1,AT1G02910.2	1638.70	490.00	27.31
AT1G02920	AT1G02920.1	1213.00	532.27	40.40
AT1G02930	AT1G02930.1,AT1G02930.2	879.73	1719.73	182.13
AT1G02940	AT1G02940.1,AT1G02940.2,AT1G02940.3,AT1G02940.4	791.00	6.00	0.71
AT1G02950	AT1G02950.1,AT1G02950.2,AT1G02950.3,AT1G02950.4,AT1G02950.5	904.00	27.00	2.78
AT1G02960	AT1G02960.1,AT1G02960.2,AT1G02960.3,AT1G02960.4,AT1G02960.5,AT1G02960.6	1857.56	351.00	17.21
AT1G02970	AT1G02970.1	1897.00	27.00	1.30
AT1G02980	AT1G02980.1,AT1G02980.2	2444.00	3.00	0.11
AT1G02990	AT1G02990.1,AT1G02990.2,AT1G02990.3,AT1G02990.4,AT1G02990.5,AT1G02990.6	4409.94	269.00	5.49
AT1G03000	AT1G03000.1	3295.00	367.00	10.06
AT1G03010	AT1G03010.1,AT1G03010.2,AT1G03010.3	2195.00	36.00	1.49
AT1G03030	AT1G03030.1,AT1G03030.2	1499.59	179.00	10.93
AT1G03040	AT1G03040.1,AT1G03040.2,AT1G03040.3	1509.79	797.00	48.31
AT1G03055	AT1G03055.1,AT1G03055.2	1025.36	20.00	1.81
AT1G03060	AT1G03060.1,AT1G03060.2,AT1G03060.3,AT1G03060.4	11354.80	854.00	6.74
AT1G03070	AT1G03070.1,AT1G03070.2,AT1G03070.3	1132.00	2.00	0.16
AT1G03080	AT1G03080.1,AT1G03080.2,AT1G03080.3	5867.94	667.00	10.21
AT1G03090	AT1G03090.1,AT1G03090.2	2607.17	408.00	14.17
AT1G03100	AT1G03100.1	2595.00	84.95	2.97
AT1G03106	AT1G03106.1	934.00	1.00	0.10
AT1G03110	AT1G03110.1	1577.00	92.00	5.33
AT1G03120	AT1G03120.1,AT1G03120.2	629.00	5.00	0.75
AT1G03130	AT1G03130.1	956.00	5908.00	573.80
AT1G03140	AT1G03140.1	1553.00	477.00	28.09
AT1G03150	AT1G03150.1	809.00	208.00	24.05
AT1G03160	AT1G03160.1,AT1G03160.2,AT1G03160.3,AT1G03160.4	2896.87	730.00	22.79
AT1G03165	AT1G03165.1	228.00	3.00	1.40
AT1G03170	AT1G03170.1	2309.00	90.00	3.54
AT1G03180	AT1G03180.1,AT1G03180.2,AT1G03180.3,AT1G03180.4,AT1G03180.5,AT1G03180.6	1236.23	52.00	3.87
AT1G03190	AT1G03190.1,AT1G03190.2	2595.00	147.00	5.13
AT1G03200	AT1G03200.1	436.00	85.74	19.17
AT1G03210	AT1G03210.1,AT1G03210.2	1022.27	240.00	21.74
AT1G03220	AT1G03220.1	1891.00	213.93	10.30
AT1G03230	AT1G03230.1	1870.00	234.07	11.40
AT1G03240	AT1G03240.1	547.00	10.26	1.79
AT1G03250	AT1G03250.1,AT1G03250.2,AT1G03250.3,AT1G03250.4	1203.40	231.00	17.68
AT1G03260	AT1G03260.1	1443.00	130.00	8.25
AT1G03270	AT1G03270.1	1765.00	42.00	2.17
AT1G03280	AT1G03280.1,AT1G03280.2,AT1G03280.3	1992.17	340.99	15.57
AT1G03290	AT1G03290.1,AT1G03290.2,AT1G03290.3,AT1G03290.4,AT1G03290.5,AT1G03290.6	3037.42	643.00	19.14
AT1G03300	AT1G03300.1	2013.00	156.00	7.05
AT1G03310	AT1G03310.1,AT1G03310.2	3060.57	799.00	23.60
AT1G03320	AT1G03320.1	701.00	2.98	0.40
AT1G03330	AT1G03330.1	775.00	352.00	42.57
AT1G03340	AT1G03340.1	1507.00	35.00	2.13
AT1G03350	AT1G03350.1	1829.00	271.00	13.50
AT1G03360	AT1G03360.1	1325.00	84.00	5.82
AT1G03365	AT1G03365.1,AT1G03365.2	2904.82	216.00	6.73
AT1G03370	AT1G03370.1,AT1G03370.2	3943.69	483.00	11.04
AT1G03380	AT1G03380.1	4183.00	637.00	13.72
AT1G03390	AT1G03390.1	1386.00	13.00	0.86
AT1G03395	AT1G03395.1	229.00	1.00	0.46
AT1G03400	AT1G03400.1,AT1G03400.2	1389.96	475.00	31.34
AT1G03410	AT1G03410.1,AT1G03410.2	2652.00	689.00	23.53
AT1G03430	AT1G03430.1,AT1G03430.2	1238.26	297.00	22.07
AT1G03440	AT1G03440.1	2147.00	199.00	8.42
AT1G03445	AT1G03445.1,AT1G03445.2	2523.00	1.00	0.04
AT1G03457	AT1G03457.1,AT1G03457.2,AT1G03457.3	1699.46	89.00	4.78
AT1G03470	AT1G03470.1,AT1G03470.2,AT1G03470.3,AT1G03470.4	1247.00	72.00	5.31
AT1G03475	AT1G03475.1	1743.00	1775.02	92.89
AT1G03495	AT1G03495.1	1311.00	133.07	9.32
AT1G03510	AT1G03510.1	1470.00	29.00	1.81
AT1G03520	AT1G03520.1,AT1G03520.2	1675.85	199.00	10.84
AT1G03530	AT1G03530.1	2921.00	181.00	5.60
AT1G03540	AT1G03540.1	1929.00	13.00	0.61
AT1G03550	AT1G03550.1,AT1G03550.2,AT1G03550.3,AT1G03550.4,AT1G03550.5,AT1G03550.6,AT1G03550.7	1106.87	392.00	32.71
AT1G03560	AT1G03560.1	2338.00	85.00	3.30
AT1G03590	AT1G03590.1	2219.00	190.00	7.77
AT1G03600	AT1G03600.1	1315.00	1592.00	111.20
AT1G03610	AT1G03610.1,AT1G03610.2	1903.85	487.00	23.29
AT1G03620	AT1G03620.1,AT1G03620.10,AT1G03620.11,AT1G03620.12,AT1G03620.13,AT1G03620.2,AT1G03620.3,AT1G03620.4,AT1G03620.5,AT1G03620.6,AT1G03620.7,AT1G03620.8,AT1G03620.9	1419.83	153.00	9.88
AT1G03630	AT1G03630.1,AT1G03630.2	1429.73	1283.00	82.24
AT1G03650	AT1G03650.1	892.00	54.00	5.64
AT1G03660	AT1G03660.1,AT1G03660.2	974.66	10.00	0.95
AT1G03670	AT1G03670.1	1851.00	1.87	0.09
AT1G03680	AT1G03680.1	957.00	3820.00	370.61
AT1G03687	AT1G03687.1,AT1G03687.2	1447.09	216.00	13.67
AT1G03700	AT1G03700.1	837.00	9.00	1.00
AT1G03710	AT1G03710.1,AT1G03710.2	769.17	28.00	3.41
AT1G03720	AT1G03720.1,AT1G03720.2	825.00	3.00	0.34
AT1G03730	AT1G03730.1	1271.00	131.00	9.48
AT1G03740	AT1G03740.1,AT1G03740.2	3098.16	862.00	25.14
AT1G03750	AT1G03750.1	2777.00	86.00	2.80
AT1G03760	AT1G03760.1	1382.00	190.00	12.61
AT1G03770	AT1G03770.1,AT1G03770.2,AT1G03770.3,AT1G03770.4,AT1G03770.5,AT1G03770.6	1565.44	91.00	5.32
AT1G03780	AT1G03780.1,AT1G03780.2,AT1G03780.3	2573.42	264.00	9.29
AT1G03800	AT1G03800.1	1280.00	3.00	0.22
AT1G03820	AT1G03820.1	1127.00	99.00	8.11
AT1G03830	AT1G03830.1,AT1G03830.2	3410.56	131.00	3.47
AT1G03840	AT1G03840.1,AT1G03840.2	1590.00	26.00	1.49
AT1G03850	AT1G03850.1,AT1G03850.2,AT1G03850.3	797.09	65.00	7.63
AT1G03860	AT1G03860.1,AT1G03860.2,AT1G03860.3	1391.38	663.00	43.70
AT1G03870	AT1G03870.1	1164.00	1268.99	100.51
AT1G03900	AT1G03900.1	1239.00	951.00	70.63
AT1G03905	AT1G03905.1,AT1G03905.2,AT1G03905.3,AT1G03905.4	1401.66	41.13	2.69
AT1G03910	AT1G03910.1,AT1G03910.2	2523.42	563.00	20.22
AT1G03920	AT1G03920.1,AT1G03920.2,AT1G03920.3	2103.00	15.00	0.65
AT1G03930	AT1G03930.1	2419.00	408.32	15.31
AT1G03940	AT1G03940.1	1918.00	291.93	13.86
AT1G03950	AT1G03950.1	1023.00	160.00	14.48
AT1G03960	AT1G03960.1,AT1G03960.2,AT1G03960.3,AT1G03960.4,AT1G03960.5,AT1G03960.6,AT1G03960.7	2023.31	328.00	14.74
AT1G03970	AT1G03970.1	1148.00	468.00	37.60
AT1G03980	AT1G03980.1,AT1G03980.2,AT1G03980.3,AT1G03980.4	1186.00	2.00	0.16
AT1G03990	AT1G03990.1	2384.00	40.00	1.52
AT1G04000	AT1G04000.1	1267.00	142.00	10.31
AT1G04010	AT1G04010.1	2669.00	222.00	7.53
AT1G04020	AT1G04020.1,AT1G04020.2	2459.49	111.00	4.09
AT1G04030	AT1G04030.1,AT1G04030.2	1854.00	221.00	10.86
AT1G04040	AT1G04040.1	1086.00	479.00	40.76
AT1G04050	AT1G04050.1,AT1G04050.2,AT1G04050.3	2630.25	74.00	2.55
AT1G04070	AT1G04070.1	690.00	111.00	15.17
AT1G04080	AT1G04080.1,AT1G04080.2,AT1G04080.3,AT1G04080.4,AT1G04080.5	2537.00	1563.00	55.82
AT1G04090	AT1G04090.1	2110.00	4.00	0.17
AT1G04100	AT1G04100.1	1308.00	35.00	2.46
AT1G04105	AT1G04105.1	402.00	10.00	2.44
AT1G04110	AT1G04110.1	2513.00	27.00	0.97
AT1G04120	AT1G04120.1,AT1G04120.2,AT1G04120.3	5294.51	1148.00	19.50
AT1G04130	AT1G04130.1,AT1G04130.2	1190.38	113.00	8.75
AT1G04140	AT1G04140.1,AT1G04140.2	3125.45	1310.00	37.87
AT1G04150	AT1G04150.1	3408.00	14.00	0.37
AT1G04160	AT1G04160.1,AT1G04160.2	5201.90	135.11	2.34
AT1G04170	AT1G04170.1,AT1G04170.2	1860.00	945.00	46.28
AT1G04180	AT1G04180.1	1649.00	1.00	0.06
AT1G04190	AT1G04190.1	1418.00	358.00	23.14
AT1G04200	AT1G04200.1,AT1G04200.2,AT1G04200.3	2573.89	398.00	14.01
AT1G04210	AT1G04210.1	4016.00	487.00	10.93
AT1G04220	AT1G04220.1	2044.00	62.16	2.77
AT1G04230	AT1G04230.1,AT1G04230.2	1999.00	576.99	26.26
AT1G04240	AT1G04240.1,AT1G04240.2	1190.90	608.00	47.03
AT1G04250	AT1G04250.1	1317.00	17.00	1.19
AT1G04260	AT1G04260.1	1287.00	205.00	14.64
AT1G04270	AT1G04270.1,AT1G04270.2	878.51	2595.85	275.32
AT1G04280	AT1G04280.1,AT1G04280.2	2392.80	153.00	5.80
AT1G04290	AT1G04290.1,AT1G04290.2	798.64	170.00	19.92
AT1G04300	AT1G04300.1,AT1G04300.2,AT1G04300.3,AT1G04300.4,AT1G04300.5,AT1G04300.6	3004.14	1459.00	43.91
AT1G04310	AT1G04310.1,AT1G04310.2	2534.70	106.00	3.79
AT1G04330	AT1G04330.1	694.00	16.00	2.17
AT1G04340	AT1G04340.1	1044.00	260.00	23.05
AT1G04350	AT1G04350.1	2066.00	436.00	19.19
AT1G04360	AT1G04360.1	1747.00	11.00	0.57
AT1G04370	AT1G04370.1	736.00	2.00	0.26
AT1G04380	AT1G04380.1,AT1G04380.2	1872.00	5.00	0.24
AT1G04390	AT1G04390.1	3466.00	126.00	3.28
AT1G04400	AT1G04400.1,AT1G04400.2	2439.43	2608.00	96.93
AT1G04410	AT1G04410.1	1613.00	5503.00	311.73
AT1G04420	AT1G04420.1	1539.00	758.00	45.05
AT1G04430	AT1G04430.1,AT1G04430.2,AT1G04430.3	2523.22	1436.00	51.57
AT1G04440	AT1G04440.1	2407.00	874.00	32.93
AT1G04445	AT1G04445.1,AT1G04445.2	875.75	3.00	0.32
AT1G04480	AT1G04480.1	822.00	1055.00	119.94
AT1G04490	AT1G04490.1,AT1G04490.2,AT1G04490.3,AT1G04490.4,AT1G04490.5,AT1G04490.6,AT1G04490.7,AT1G04490.8,AT1G04490.9	2130.90	4.00	0.17
AT1G04500	AT1G04500.1,AT1G04500.2,AT1G04500.3,AT1G04500.4	1622.00	10.00	0.56
AT1G04510	AT1G04510.1,AT1G04510.2	2118.83	665.00	28.52
AT1G04520	AT1G04520.1	1569.00	197.00	11.48
AT1G04530	AT1G04530.1	1524.00	364.00	21.85
AT1G04540	AT1G04540.1	2446.00	51.00	1.89
AT1G04550	AT1G04550.1,AT1G04550.2	1356.20	155.00	10.49
AT1G04555	AT1G04555.1	991.00	71.00	6.64
AT1G04570	AT1G04570.1,AT1G04570.2	2163.00	30.00	1.26
AT1G04580	AT1G04580.1	4604.00	20.00	0.39
AT1G04590	AT1G04590.1,AT1G04590.2	1386.32	208.00	13.76
AT1G04600	AT1G04600.1	5766.00	58.00	0.90
AT1G04620	AT1G04620.1	2222.00	911.00	37.23
AT1G04630	AT1G04630.1	745.00	184.00	23.19
AT1G04635	AT1G04635.1	725.00	25.00	3.24
AT1G04640	AT1G04640.1,AT1G04640.2	1008.12	412.00	37.87
AT1G04645	AT1G04645.1	494.00	4.00	0.78
AT1G04650	AT1G04650.1,AT1G04650.2	2883.19	49.00	1.54
AT1G04660	AT1G04660.1	1406.00	83.00	5.41
AT1G04680	AT1G04680.1	2074.00	1247.00	54.66
AT1G04690	AT1G04690.1	1609.00	1088.00	61.79
AT1G04700	AT1G04700.1,AT1G04700.2,AT1G04700.3	3819.00	14.00	0.33
AT1G04710	AT1G04710.1	1672.00	227.23	12.41
AT1G04730	AT1G04730.1,AT1G04730.2,AT1G04730.3,AT1G04730.4	2665.79	76.00	2.58
AT1G04750	AT1G04750.1,AT1G04750.2,AT1G04750.3,AT1G04750.4	1268.62	887.34	64.32
AT1G04760	AT1G04760.1,AT1G04760.2	1371.58	132.00	8.83
AT1G04770	AT1G04770.1	1284.00	219.00	15.68
AT1G04778	AT1G04778.1	848.00	3.00	0.33
AT1G04780	AT1G04780.1	3161.00	889.00	25.41
AT1G04790	AT1G04790.1	2751.00	436.00	14.34
AT1G04800	AT1G04800.1	1027.00	12.00	1.08
AT1G04810	AT1G04810.1	3435.00	702.00	18.45
AT1G04820	AT1G04820.1	1971.00	4848.46	223.82
